customer_id,address_state,emp_length,home_ownership,annual_income,verification_status
756397,LA,5 years,MORTGAGE,70000,Source Verified
756404,UT,2 years,RENT,50000,Not Verified
756409,VT,3 years,RENT,38790,Verified
756413,VA,10+ years,MORTGAGE,65000,Source Verified
756423,AZ,4 years,MORTGAGE,51000,Source Verified
756432,SC,4 years,MORTGAGE,35000,Source Verified
756490,CA,1 year,RENT,50000,Source Verified
756491,CA,3 years,RENT,33600,Source Verified
756499,CA,4 years,RENT,30000,Not Verified
756559,CA,< 1 year,RENT,16800,Source Verified
756574,FL,< 1 year,RENT,41000,Source Verified
756577,NY,3 years,MORTGAGE,150000,Source Verified
756616,FL,2 years,RENT,57996,Source Verified
756619,PA,10+ years,OWN,71000,Verified
756644,CA,10+ years,RENT,68400,Source Verified
756693,NY,2 years,MORTGAGE,71073,Source Verified
756770,MD,10+ years,RENT,49000,Verified
756779,WA,10+ years,RENT,96000,Source Verified
756799,WA,6 years,RENT,29784,Not Verified
756820,CA,< 1 year,RENT,50000,Not Verified
756825,PA,6 years,OWN,54996,Not Verified
756848,CA,< 1 year,RENT,25000,Not Verified
756857,LA,< 1 year,RENT,35400,Not Verified
756886,CA,7 years,MORTGAGE,110000,Verified
756894,CA,4 years,OWN,50000,Not Verified
756942,GA,3 years,MORTGAGE,77000,Verified
756987,MA,2 years,MORTGAGE,36000,Not Verified
756993,IL,< 1 year,RENT,24960,Verified
757037,CA,7 years,RENT,68065.44,Verified
757087,TX,4 years,OWN,27000,Source Verified
757098,MA,< 1 year,MORTGAGE,43800,Not Verified
757100,NY,10+ years,RENT,889000,Source Verified
757104,NY,2 years,RENT,165000,Verified
757106,PA,< 1 year,RENT,32000,Source Verified
757170,NJ,1 year,OWN,26400,Not Verified
757176,NM,5 years,OWN,64999.92,Not Verified
757184,IL,5 years,MORTGAGE,37000,Verified
757187,CA,7 years,OWN,55000,Source Verified
757198,NY,< 1 year,OWN,50000,Not Verified
757217,NJ,4 years,RENT,10200,Verified
757232,MD,2 years,RENT,48000,Source Verified
757238,CA,10+ years,RENT,61440,Not Verified
757303,NJ,10+ years,MORTGAGE,84000,Not Verified
757315,GA,3 years,MORTGAGE,38000,Source Verified
757351,NY,6 years,RENT,27692.4,Source Verified
757357,AZ,10+ years,MORTGAGE,65000,Verified
757368,OK,9 years,MORTGAGE,92000,Verified
757402,FL,4 years,MORTGAGE,550000,Source Verified
757411,NY,3 years,RENT,40000,Verified
757446,WY,1 year,MORTGAGE,47200,Source Verified
757456,CA,10+ years,MORTGAGE,122400,Verified
757464,SC,3 years,MORTGAGE,25000,Source Verified
757477,NY,< 1 year,RENT,70000,Source Verified
757549,NY,10+ years,MORTGAGE,96000,Verified
757553,OH,10+ years,MORTGAGE,37000,Not Verified
757572,AZ,5 years,RENT,40000,Source Verified
757580,NJ,< 1 year,OWN,20004,Not Verified
757589,OH,2 years,RENT,72300,Verified
757594,PA,< 1 year,RENT,27096,Not Verified
757615,FL,2 years,OWN,23004,Source Verified
757648,TX,5 years,RENT,60000,Source Verified
757717,FL,1 year,MORTGAGE,28800,Source Verified
757720,CA,3 years,MORTGAGE,60000,Verified
757760,CA,3 years,MORTGAGE,75000,Verified
757763,HI,3 years,RENT,41280,Not Verified
757780,FL,4 years,RENT,65004,Not Verified
757804,VA,< 1 year,RENT,35000,Not Verified
757817,NY,3 years,RENT,70000,Source Verified
757857,FL,2 years,RENT,42000,Verified
757891,VT,3 years,RENT,90000,Verified
757907,FL,8 years,MORTGAGE,60000,Source Verified
757916,FL,1 year,MORTGAGE,65004,Verified
757948,MD,10+ years,RENT,30000,Source Verified
757950,NJ,3 years,RENT,30000,Not Verified
757961,FL,2 years,OWN,35000,Not Verified
758024,AL,6 years,RENT,21600,Verified
758039,GA,3 years,MORTGAGE,126000,Verified
758070,CA,4 years,RENT,72000,Source Verified
758103,VA,10+ years,MORTGAGE,52800,Source Verified
758120,CA,9 years,RENT,82000,Source Verified
758127,IL,2 years,RENT,52000,Source Verified
758134,IL,6 years,MORTGAGE,48996,Source Verified
758152,SC,6 years,RENT,45600,Source Verified
758171,MA,2 years,MORTGAGE,40000,Source Verified
758188,CA,10+ years,RENT,68640,Verified
758192,CA,< 1 year,RENT,70000,Source Verified
758238,NY,10+ years,MORTGAGE,648000,Not Verified
758240,PA,4 years,OWN,36996,Source Verified
758243,AZ,2 years,MORTGAGE,44470.4,Not Verified
758250,MA,5 years,MORTGAGE,65600,Not Verified
758281,FL,2 years,RENT,21000,Source Verified
758284,FL,5 years,RENT,36000,Verified
758307,CO,5 years,MORTGAGE,69000,Verified
758309,NY,5 years,MORTGAGE,100000,Not Verified
758321,NY,2 years,RENT,30000,Not Verified
758329,CA,< 1 year,RENT,150000,Verified
758359,CA,6 years,MORTGAGE,84000,Not Verified
758369,PA,10+ years,RENT,21000,Not Verified
758427,CA,10+ years,RENT,72844.8,Not Verified
758439,NJ,10+ years,RENT,57000,Source Verified
758468,CA,2 years,MORTGAGE,115000,Source Verified
758473,CA,10+ years,MORTGAGE,225000,Source Verified
758476,MA,10+ years,MORTGAGE,90000,Not Verified
758498,AL,4 years,MORTGAGE,65000,Source Verified
758499,TX,5 years,RENT,45000,Source Verified
758508,GA,< 1 year,OWN,49200,Verified
758573,PA,3 years,RENT,90000,Verified
758577,CA,6 years,RENT,33996,Not Verified
758581,NY,10+ years,MORTGAGE,27600,Source Verified
758608,NY,9 years,RENT,152004,Verified
758619,IL,4 years,MORTGAGE,85000,Not Verified
758642,MA,3 years,MORTGAGE,75000,Verified
758666,IL,3 years,RENT,80000,Verified
758701,NJ,4 years,RENT,79000,Verified
758752,OH,8 years,RENT,93000,Verified
758755,CO,5 years,MORTGAGE,86250,Verified
758779,IL,10+ years,RENT,60000,Verified
758812,MA,10+ years,MORTGAGE,90000,Source Verified
758818,DE,10+ years,MORTGAGE,26004,Verified
758827,GA,1 year,RENT,26400,Not Verified
758837,SC,8 years,OWN,50000,Verified
758865,IL,1 year,RENT,38400,Not Verified
758873,CA,5 years,MORTGAGE,44400,Verified
758874,CA,< 1 year,RENT,36000,Not Verified
758888,NJ,9 years,MORTGAGE,171194,Verified
758895,FL,10+ years,RENT,71136,Source Verified
758914,PA,2 years,MORTGAGE,52250,Not Verified
758915,TX,< 1 year,MORTGAGE,78000,Source Verified
758927,CA,3 years,RENT,68724,Verified
758930,CA,6 years,MORTGAGE,92040,Verified
758941,FL,4 years,MORTGAGE,30000,Not Verified
758975,AL,< 1 year,MORTGAGE,84996,Verified
759008,CA,7 years,RENT,43385,Verified
759025,CA,9 years,RENT,69600,Source Verified
759044,CA,2 years,RENT,45000,Source Verified
759062,NM,3 years,MORTGAGE,42000,Not Verified
759088,FL,< 1 year,OWN,31416,Verified
759094,PA,2 years,RENT,23387,Not Verified
759128,FL,4 years,RENT,38760,Verified
759143,CA,7 years,RENT,73000,Verified
759147,LA,10+ years,OWN,48000,Not Verified
759154,MI,9 years,MORTGAGE,52000,Verified
759184,NY,10+ years,MORTGAGE,100000,Not Verified
759209,NJ,8 years,OWN,70000,Source Verified
759239,CA,1 year,RENT,48000,Not Verified
759272,VA,4 years,MORTGAGE,81000,Not Verified
759296,NJ,3 years,RENT,42000,Not Verified
759322,OK,4 years,MORTGAGE,200000,Source Verified
759343,CA,< 1 year,RENT,55000,Not Verified
759398,FL,< 1 year,RENT,12000,Verified
759413,NY,10+ years,RENT,76500,Verified
759436,PA,5 years,MORTGAGE,52000,Not Verified
759476,CA,3 years,RENT,56000,Verified
759478,CA,4 years,RENT,18000,Source Verified
759504,AZ,10+ years,MORTGAGE,69996,Source Verified
759518,AZ,10+ years,MORTGAGE,48000,Verified
759530,NY,10+ years,RENT,60500,Verified
759556,FL,3 years,RENT,90000,Source Verified
759585,NY,2 years,RENT,50000,Not Verified
759596,NY,3 years,OWN,104080,Not Verified
759599,VA,1 year,RENT,21000,Verified
759634,CA,2 years,RENT,14400,Not Verified
759646,CO,6 years,MORTGAGE,42000,Source Verified
759688,MD,< 1 year,MORTGAGE,80000,Source Verified
759705,WI,9 years,MORTGAGE,50000,Verified
759716,CA,10+ years,RENT,54000,Source Verified
759725,MO,2 years,MORTGAGE,110000,Verified
759735,CO,2 years,RENT,21000,Verified
759744,OH,3 years,RENT,32400,Not Verified
759789,MI,10+ years,OWN,60000,Not Verified
759817,FL,10+ years,MORTGAGE,148000,Verified
759832,FL,10+ years,MORTGAGE,50000,Source Verified
759907,NY,7 years,RENT,38400,Source Verified
759924,NM,5 years,MORTGAGE,38400,Not Verified
759945,DC,2 years,RENT,201400,Source Verified
759957,OH,3 years,OWN,55000,Verified
759970,NY,8 years,MORTGAGE,40000,Source Verified
759980,CO,5 years,MORTGAGE,81000,Not Verified
759981,NY,4 years,RENT,46800,Not Verified
759998,VA,10+ years,MORTGAGE,64000,Not Verified
760006,TX,3 years,RENT,25000,Verified
760011,CA,9 years,RENT,85000,Source Verified
760021,AZ,2 years,RENT,30000,Not Verified
760022,MI,8 years,MORTGAGE,34800,Source Verified
760097,MA,4 years,RENT,48000,Source Verified
760131,TX,3 years,MORTGAGE,60000,Verified
760136,FL,10+ years,RENT,65000,Not Verified
760160,NY,< 1 year,RENT,45000,Verified
760168,NY,10+ years,OWN,61848,Not Verified
760199,FL,4 years,RENT,58800,Source Verified
760304,NJ,5 years,OWN,45500,Verified
760308,NJ,4 years,RENT,105000,Verified
760328,LA,2 years,MORTGAGE,36000,Source Verified
760335,CA,1 year,MORTGAGE,21424,Verified
760339,CA,1 year,RENT,40000,Source Verified
760342,CA,< 1 year,RENT,62000,Source Verified
760360,NJ,5 years,MORTGAGE,68000,Verified
760370,OH,10+ years,MORTGAGE,55000,Not Verified
760371,OH,4 years,RENT,57600,Not Verified
760372,NV,5 years,RENT,50000,Not Verified
760385,OH,5 years,OWN,23396.63,Verified
760404,GA,2 years,MORTGAGE,68000,Not Verified
760418,OH,2 years,MORTGAGE,65000,Verified
760426,MA,10+ years,RENT,125004,Verified
760431,CA,3 years,RENT,96000,Not Verified
760512,LA,5 years,MORTGAGE,75000,Verified
760514,NJ,3 years,RENT,50000,Verified
760524,FL,2 years,MORTGAGE,27000,Verified
760556,NJ,9 years,RENT,40000,Source Verified
760624,CA,2 years,RENT,564000,Source Verified
760629,IL,9 years,MORTGAGE,77004,Verified
760674,GA,3 years,RENT,36000,Source Verified
760692,CA,5 years,MORTGAGE,50000,Verified
760759,CA,5 years,RENT,55000,Source Verified
760785,TX,< 1 year,MORTGAGE,93000,Verified
760789,LA,3 years,MORTGAGE,69960,Not Verified
760795,CA,10+ years,MORTGAGE,54000,Verified
760801,CA,10+ years,RENT,74337.72,Source Verified
760840,SC,10+ years,OWN,60000,Verified
760857,CA,3 years,RENT,45792,Verified
760920,MO,7 years,RENT,32000,Source Verified
760922,NY,< 1 year,RENT,57600,Verified
760925,CA,5 years,OWN,100000,Verified
760931,CA,3 years,RENT,46000,Verified
760969,NY,< 1 year,RENT,45000,Verified
760982,MD,2 years,MORTGAGE,110000,Source Verified
760997,MA,10+ years,RENT,29040,Source Verified
761016,NY,< 1 year,RENT,100000,Source Verified
761018,IL,10+ years,MORTGAGE,97665,Verified
761023,FL,9 years,OWN,51600,Not Verified
761039,TX,2 years,OWN,25000,Source Verified
761040,NY,3 years,RENT,50000,Verified
761076,FL,5 years,MORTGAGE,76000,Verified
761077,VA,10+ years,OWN,84000,Source Verified
761089,KY,2 years,RENT,35496,Verified
761117,AZ,3 years,RENT,24000,Source Verified
761125,MA,5 years,RENT,30000,Source Verified
761163,NY,3 years,RENT,29100,Source Verified
761240,WA,10+ years,RENT,30000,Not Verified
761241,CT,3 years,MORTGAGE,140000,Verified
761255,RI,10+ years,MORTGAGE,103000,Verified
761282,CT,10+ years,OWN,89520,Not Verified
761285,MI,10+ years,OWN,24996,Not Verified
761322,NJ,5 years,OWN,45000,Verified
761344,OH,4 years,MORTGAGE,65000,Source Verified
761347,CA,< 1 year,RENT,170000,Verified
761408,CT,4 years,OWN,36000,Source Verified
761423,CT,10+ years,MORTGAGE,80000,Not Verified
761444,MA,< 1 year,RENT,33280,Verified
761460,LA,7 years,MORTGAGE,142500,Source Verified
761463,CO,10+ years,MORTGAGE,95000,Source Verified
761483,AL,1 year,RENT,18996,Verified
761487,TX,2 years,RENT,58000,Source Verified
761577,NJ,< 1 year,RENT,65000,Not Verified
761579,AL,2 years,RENT,31000,Source Verified
761591,WV,7 years,RENT,52800,Source Verified
761599,GA,2 years,MORTGAGE,120000,Verified
761605,TX,2 years,RENT,14400,Not Verified
761614,CA,< 1 year,MORTGAGE,125000,Verified
761617,OR,7 years,RENT,32918.64,Not Verified
761684,PA,7 years,RENT,50000,Verified
761706,OR,10+ years,MORTGAGE,31000,Source Verified
761715,CA,8 years,RENT,38700,Not Verified
761720,AL,10+ years,MORTGAGE,130000,Source Verified
761731,IL,< 1 year,OWN,110000,Verified
761757,TX,1 year,RENT,21600,Not Verified
761766,NY,1 year,RENT,12000,Source Verified
761767,MD,1 year,MORTGAGE,95000,Verified
761795,CA,3 years,MORTGAGE,185000,Verified
761810,NY,10+ years,OWN,53004,Not Verified
761823,WA,< 1 year,MORTGAGE,84000,Verified
761829,NY,10+ years,MORTGAGE,74000,Verified
761837,VA,1 year,RENT,31200,Source Verified
761839,SC,10+ years,MORTGAGE,30000,Not Verified
761842,VA,5 years,MORTGAGE,54500,Verified
761847,NY,10+ years,RENT,58000,Verified
761854,NY,2 years,RENT,24000,Source Verified
761948,AL,1 year,OWN,30000,Not Verified
762018,NJ,< 1 year,MORTGAGE,50000,Source Verified
762028,FL,10+ years,MORTGAGE,49068,Verified
762089,NY,6 years,RENT,110000,Verified
762092,CA,9 years,MORTGAGE,73716,Source Verified
762205,NY,5 years,RENT,18996,Source Verified
762262,TX,6 years,MORTGAGE,80000,Source Verified
762272,CA,10+ years,MORTGAGE,240000,Not Verified
762275,MN,4 years,MORTGAGE,42400,Source Verified
762319,GA,1 year,OWN,159996,Verified
762326,CA,7 years,RENT,49500,Source Verified
762328,OH,4 years,RENT,19968,Verified
762329,NY,2 years,MORTGAGE,30000,Source Verified
762364,NV,4 years,MORTGAGE,86000,Verified
762429,NY,4 years,OWN,85000,Source Verified
762446,CA,10+ years,RENT,48000,Verified
762468,IL,10+ years,MORTGAGE,110000,Source Verified
762470,MI,1 year,RENT,52600,Verified
762511,PA,1 year,RENT,53500,Source Verified
762531,AZ,3 years,MORTGAGE,35100,Source Verified
762534,CA,4 years,MORTGAGE,111147.66,Source Verified
762541,TX,< 1 year,RENT,52500,Source Verified
762612,NV,4 years,MORTGAGE,75000,Source Verified
762637,CT,10+ years,MORTGAGE,69996,Source Verified
762643,CO,6 years,RENT,54000,Not Verified
762667,FL,5 years,RENT,44500,Source Verified
762686,MD,6 years,MORTGAGE,73000,Source Verified
762712,MA,6 years,RENT,24996,Source Verified
762718,NJ,< 1 year,RENT,31000,Verified
762729,VA,7 years,RENT,41000,Not Verified
762755,NY,10+ years,MORTGAGE,88000,Verified
762760,NY,1 year,RENT,90000,Verified
762775,UT,3 years,MORTGAGE,40000,Not Verified
762810,MA,4 years,RENT,35000,Verified
762822,WA,6 years,MORTGAGE,50000,Source Verified
762826,CA,10+ years,MORTGAGE,32642,Not Verified
762832,IL,5 years,RENT,42000,Source Verified
762860,FL,3 years,OWN,34000,Not Verified
762899,CA,1 year,RENT,65400,Verified
762922,CA,3 years,MORTGAGE,30000,Not Verified
762942,NY,< 1 year,RENT,45000,Not Verified
762944,VA,4 years,RENT,51400,Not Verified
762961,NJ,4 years,RENT,19200,Not Verified
762996,RI,1 year,RENT,35004,Not Verified
763015,MA,< 1 year,RENT,20400,Source Verified
763026,MO,10+ years,MORTGAGE,75996,Verified
763032,NV,6 years,MORTGAGE,103000,Verified
763044,NY,3 years,RENT,28560,Not Verified
763107,KY,7 years,RENT,63000,Source Verified
763111,CA,10+ years,RENT,41808,Source Verified
763147,CA,10+ years,MORTGAGE,130000,Verified
763148,NY,4 years,RENT,70000,Verified
763167,TX,6 years,MORTGAGE,59500,Not Verified
763248,CA,8 years,RENT,76300,Source Verified
763253,TX,10+ years,MORTGAGE,44991.48,Not Verified
763276,IL,9 years,MORTGAGE,105398,Not Verified
763329,NJ,< 1 year,RENT,20796,Source Verified
763337,FL,10+ years,MORTGAGE,53000,Verified
763340,IL,4 years,MORTGAGE,218000,Verified
763342,TX,10+ years,MORTGAGE,69996,Not Verified
763381,MA,10+ years,RENT,48000,Not Verified
763393,GA,1 year,RENT,32004,Not Verified
763419,MA,4 years,RENT,43300,Not Verified
763421,OH,10+ years,RENT,40581,Verified
763470,KY,10+ years,MORTGAGE,97000,Verified
763476,WA,10+ years,RENT,40000,Source Verified
763622,TX,10+ years,MORTGAGE,175000,Verified
763631,VA,4 years,RENT,74872,Source Verified
763661,VA,10+ years,OWN,137000,Verified
763692,NY,9 years,RENT,43000,Verified
763693,VA,3 years,MORTGAGE,32000,Not Verified
763713,AZ,4 years,MORTGAGE,140000,Verified
763716,DC,2 years,MORTGAGE,125000,Verified
763729,CA,4 years,MORTGAGE,96000,Not Verified
763745,CA,9 years,MORTGAGE,121400,Verified
763817,CA,4 years,MORTGAGE,72000,Not Verified
763829,MI,10+ years,OWN,60000,Source Verified
763830,VA,4 years,RENT,166000,Verified
763850,NJ,10+ years,MORTGAGE,94848,Source Verified
763851,TX,10+ years,RENT,50000,Source Verified
763854,CA,1 year,RENT,27000,Verified
763856,NY,6 years,RENT,55000,Verified
763869,DE,2 years,OWN,39000,Not Verified
763875,WA,3 years,MORTGAGE,100000,Not Verified
763901,CA,2 years,OWN,32600,Verified
763904,VA,8 years,MORTGAGE,39996,Not Verified
763931,IL,2 years,MORTGAGE,120000,Not Verified
763946,MN,5 years,MORTGAGE,66352,Source Verified
764031,CA,10+ years,MORTGAGE,55000,Verified
764035,OK,2 years,MORTGAGE,37000,Not Verified
764057,CA,10+ years,MORTGAGE,40000,Verified
764063,AZ,10+ years,MORTGAGE,82000,Source Verified
764071,SC,10+ years,OWN,24300,Verified
764101,WV,3 years,MORTGAGE,96000,Source Verified
764126,HI,10+ years,MORTGAGE,92256,Verified
764154,CA,6 years,RENT,129996,Verified
764192,IL,3 years,RENT,60000,Verified
764195,VA,< 1 year,RENT,89000,Verified
764233,FL,10+ years,RENT,51996,Verified
764240,FL,10+ years,MORTGAGE,35000,Not Verified
764284,AR,2 years,RENT,28000,Source Verified
764305,FL,2 years,RENT,42000,Verified
764324,GA,2 years,MORTGAGE,85000,Not Verified
764340,MD,10+ years,RENT,72000,Source Verified
764348,CA,1 year,MORTGAGE,96000,Source Verified
764397,CT,4 years,MORTGAGE,30000,Source Verified
764417,NY,5 years,RENT,47500,Verified
764450,DE,10+ years,MORTGAGE,54828,Not Verified
764516,NY,< 1 year,RENT,75000,Not Verified
764517,CA,3 years,RENT,150000,Verified
764532,VA,< 1 year,MORTGAGE,52000,Not Verified
764564,PA,2 years,RENT,36000,Not Verified
764603,GA,10+ years,RENT,35000,Not Verified
764657,AZ,10+ years,OWN,48989,Not Verified
764666,PA,2 years,RENT,88000,Source Verified
764679,CT,4 years,RENT,53000,Verified
764689,PA,10+ years,MORTGAGE,36000,Source Verified
764706,CO,2 years,MORTGAGE,72000,Source Verified
764708,NY,< 1 year,RENT,50000,Source Verified
764721,MA,10+ years,MORTGAGE,115000,Verified
764725,FL,10+ years,MORTGAGE,60000,Not Verified
764736,CT,3 years,RENT,45000,Not Verified
764761,AL,< 1 year,RENT,60000,Verified
764764,CA,5 years,RENT,150086,Verified
764777,CT,10+ years,MORTGAGE,58000,Verified
764812,CA,10+ years,MORTGAGE,48996,Not Verified
764829,OH,8 years,OWN,58000,Verified
764889,NY,4 years,RENT,35000,Source Verified
764918,VT,5 years,RENT,28800,Not Verified
764947,NJ,1 year,OWN,27996,Not Verified
764948,CA,1 year,RENT,41000,Not Verified
764952,CA,< 1 year,MORTGAGE,59000,Not Verified
764988,FL,10+ years,RENT,63600,Source Verified
765015,TX,5 years,MORTGAGE,72000,Verified
765032,OH,2 years,MORTGAGE,27600,Not Verified
765067,CA,10+ years,MORTGAGE,155000,Source Verified
765077,CA,5 years,RENT,36000,Source Verified
765110,TX,10+ years,MORTGAGE,58000,Verified
765250,NY,6 years,RENT,64000,Source Verified
765278,TX,1 year,RENT,66924,Not Verified
765286,MD,10+ years,MORTGAGE,53000,Verified
765300,AL,10+ years,MORTGAGE,54000,Not Verified
765305,AZ,10+ years,MORTGAGE,50000,Not Verified
765338,CA,2 years,RENT,48000,Source Verified
765340,CT,10+ years,MORTGAGE,75000,Verified
765370,CA,3 years,RENT,53000,Verified
765373,NY,10+ years,OWN,158000,Verified
765385,FL,2 years,MORTGAGE,110000,Not Verified
765393,CO,2 years,OWN,107400,Verified
765421,NY,4 years,RENT,39000,Source Verified
765431,TX,10+ years,MORTGAGE,85000,Source Verified
765452,CA,4 years,RENT,19800,Verified
765464,SC,9 years,MORTGAGE,33800,Source Verified
765467,FL,5 years,RENT,53000,Source Verified
765509,SC,5 years,MORTGAGE,70000,Source Verified
765518,NY,4 years,RENT,100000,Source Verified
765533,VA,< 1 year,RENT,30159.96,Source Verified
765556,MD,10+ years,MORTGAGE,96000,Verified
765581,FL,10+ years,MORTGAGE,102000,Source Verified
765605,TX,8 years,RENT,30000,Verified
765611,FL,6 years,RENT,40000,Not Verified
765612,FL,3 years,RENT,39900,Source Verified
765628,CA,< 1 year,MORTGAGE,61000,Verified
765636,UT,10+ years,MORTGAGE,200004,Verified
765641,MA,< 1 year,RENT,55000,Not Verified
765644,NJ,4 years,RENT,30000,Source Verified
765655,CA,10+ years,RENT,20004,Not Verified
765659,TX,4 years,RENT,125000,Not Verified
765671,PA,3 years,RENT,42000,Not Verified
765679,NJ,6 years,RENT,43000,Not Verified
765680,VA,3 years,MORTGAGE,87996,Not Verified
765715,TX,3 years,RENT,45000,Verified
765729,AZ,8 years,OWN,52800,Source Verified
765730,GA,3 years,MORTGAGE,75000,Source Verified
765740,TX,10+ years,MORTGAGE,667680,Source Verified
765788,UT,6 years,RENT,24000,Source Verified
765791,CA,< 1 year,RENT,125000,Not Verified
765796,CT,3 years,RENT,106000,Source Verified
765809,GA,2 years,RENT,64000,Verified
765810,IL,6 years,MORTGAGE,48000,Source Verified
765874,PA,9 years,OWN,87504,Verified
765882,PA,10+ years,MORTGAGE,120000,Source Verified
765892,OH,3 years,MORTGAGE,47800,Source Verified
