loan_id,customer_id,loan_amount,int_rate,installment,grade,sub_grade,loan_status,purpose,dti,total_payment,issue_date
571433,735049,6000,0.1558,144.58,D,D3,Fully Paid,Debt consolidation,0.1089,7946,2021-08-10
524472,678583,14000,0.1632,342.84,D,D5,Fully Paid,Debt consolidation,0.189,20114,2021-06-10
656425,839561,30000,0.1602,729.87,D,D5,Fully Paid,Debt consolidation,0.1514,43791,2021-03-11
676285,864250,15875,0.1528,380.01,D,D3,Fully Paid,Debt consolidation,0.221,22800,2021-02-11
542448,700014,15000,0.1558,361.44,D,D3,Fully Paid,Debt consolidation,0.2015,21686,2021-07-10
975797,1198131,20000,0.1727,499.96,D,D3,Fully Paid,Debt consolidation,0.1184,21680,2021-10-11
723995,919056,13325,0.1602,324.18,D,D5,Fully Paid,Debt consolidation,0.1735,18199,2021-04-11
600347,770526,10000,0.1446,235.08,D,D2,Fully Paid,Debt consolidation,0.0923,14104,2021-10-10
860630,1073444,35000,0.1649,860.28,D,D3,Fully Paid,Debt consolidation,0.0992,42225,2021-09-11
859172,1071801,24000,0.1649,589.91,D,D3,Fully Paid,Debt consolidation,0.1953,30107,2021-08-11
734340,930846,20000,0.1565,482.65,D,D4,Fully Paid,Debt consolidation,0.1602,26995,2021-04-11
787099,990603,20000,0.1599,347.68,D,D2,Fully Paid,Debt consolidation,0.0409,20766,2021-06-11
679159,867608,10000,0.1491,237.43,D,D2,Fully Paid,Debt consolidation,0.1035,10724,2021-02-11
638468,817853,8000,0.1446,188.06,D,D2,Fully Paid,Debt consolidation,0.1795,11301,2021-12-10
594768,763692,22750,0.1521,497.13,D,D2,Fully Paid,Debt consolidation,0.1619,30996,2021-10-10
662126,846756,20000,0.1602,486.58,D,D5,Fully Paid,Debt consolidation,0.1717,25327,2021-02-11
762857,963422,20000,0.1649,491.59,D,D3,Fully Paid,Debt consolidation,0.0927,25725,2021-05-11
621855,796987,16000,0.1483,379.22,D,D3,Fully Paid,Debt consolidation,0.0226,20335,2021-11-10
686431,876242,5000,0.1602,121.65,D,D5,Fully Paid,Debt consolidation,0.1993,7298,2021-03-11
627206,803700,4000,0.1557,96.37,D,D5,Fully Paid,Debt consolidation,0.0529,5781,2021-12-10
527718,682575,16750,0.1558,403.6,D,D3,Fully Paid,Debt consolidation,0.181,23889,2021-06-10
994707,1219359,13500,0.1727,337.48,D,D3,Fully Paid,Debt consolidation,0.2365,19164,2021-10-11
1020031,1248787,15000,0.1677,370.94,D,D2,Fully Paid,Debt consolidation,0.1628,21488,2021-11-11
579737,745333,4000,0.1632,97.96,D,D5,Fully Paid,Debt consolidation,0.0825,5877,2021-09-10
885986,1101772,12000,0.1825,306.36,D,D5,Fully Paid,Debt consolidation,0.1247,17758,2021-09-11
535014,691386,20000,0.1595,485.83,D,D4,Fully Paid,Debt consolidation,0.1231,29112,2021-06-10
1019588,1248081,22000,0.1677,544.04,D,D2,Fully Paid,Debt consolidation,0.2181,27697,2021-11-11
653425,835619,16000,0.1528,383,D,D3,Fully Paid,Debt consolidation,0.0786,22956,2021-01-11
725183,920396,8000,0.1602,194.63,D,D5,Fully Paid,Debt consolidation,0.0503,8722,2021-04-11
630945,808308,8000,0.1557,192.73,D,D5,Fully Paid,Debt consolidation,0.1986,11563,2021-12-10
984102,1207683,12000,0.1758,301.99,D,D4,Fully Paid,Debt consolidation,0.242,14719,2021-10-11
629091,806031,25000,0.1446,587.69,D,D2,Fully Paid,Debt consolidation,0.1384,35230,2021-12-10
765521,931283,35000,0.1602,851.51,D,D5,Fully Paid,Debt consolidation,0.1669,49926,2021-06-11
646339,826975,6000,0.1446,141.05,D,D2,Fully Paid,Debt consolidation,0.126,8360,2021-01-11
981458,1204625,3200,0.1942,83.76,E,E3,Fully Paid,Debt consolidation,0.0362,4490,2021-10-11
1016640,1244557,35000,0.1991,925.54,E,E4,Fully Paid,Debt consolidation,0.0385,48364,2021-11-11
720131,914545,30000,0.1751,753.83,E,E4,Fully Paid,Debt consolidation,0.0745,45229,2021-04-11
966641,1187521,19575,0.1864,503.92,E,E1,Fully Paid,Debt consolidation,0.198,29150,2021-10-11
518405,670095,25000,0.1645,415.03,E,E1,Fully Paid,Debt consolidation,0.1543,19902,2021-05-10
712871,906039,35000,0.164,858.59,E,E1,Fully Paid,Debt consolidation,0.1752,48845,2021-03-11
597414,766841,19000,0.1645,466.6,E,E1,Fully Paid,Debt consolidation,0.2214,27996,2021-10-10
869372,1083197,24000,0.1799,609.32,E,E1,Fully Paid,Debt consolidation,0.188,26102,2021-09-11
970784,1192267,33000,0.1864,849.52,E,E1,Fully Paid,Debt consolidation,0.1967,50304,2021-10-11
657031,840303,18000,0.164,441.56,E,E1,Fully Paid,Debt consolidation,0.1309,25549,2021-01-11
834791,1044677,24000,0.1799,609.32,E,E1,Fully Paid,Debt consolidation,0.1416,26770,2021-08-11
973415,1195413,23850,0.1903,619.08,E,E2,Fully Paid,Debt consolidation,0.2123,36955,2021-10-11
739731,937337,13750,0.1677,340.03,E,E2,Fully Paid,Debt consolidation,0.1927,20402,2021-05-11
541122,698527,25000,0.1682,618.9,E,E2,Fully Paid,Debt consolidation,0.1289,36594,2021-07-10
837344,1025216,25000,0.1879,645.63,E,E3,Fully Paid,Debt consolidation,0.0304,25657,2021-08-11
577967,743162,17450,0.1719,435.47,E,E3,Fully Paid,Debt consolidation,0.1826,25052,2021-09-10
817777,1025649,30000,0.1879,519.09,E,E3,Fully Paid,Debt consolidation,0.1514,30548,2021-07-11
778480,981032,35000,0.1929,667.52,E,E4,Fully Paid,Debt consolidation,0.1485,33559,2021-06-11
1035032,1264642,30750,0.1991,813.15,E,E4,Fully Paid,Debt consolidation,0.1942,41962,2021-12-11
672089,859175,30000,0.1788,759.85,E,E5,Fully Paid,Debt consolidation,0.0989,44992,2021-02-11
630924,808284,15000,0.1595,364.38,E,E1,Fully Paid,Debt consolidation,0.1317,21737,2021-12-10
735252,931902,28000,0.1677,692.42,E,E2,Fully Paid,Debt consolidation,0.1706,36232,2021-04-11
854866,1067148,20000,0.1879,516.51,E,E3,Fully Paid,Debt consolidation,0.209,25356,2021-08-11
652820,834888,25000,0.1714,623.2,E,E3,Fully Paid,Debt consolidation,0.2198,37133,2021-01-11
819711,1027858,35000,0.1929,913.52,E,E4,Fully Paid,Debt consolidation,0.107,52341,2021-07-11
1034316,1263912,15000,0.1991,396.66,E,E4,Fully Paid,Debt consolidation,0.2082,21539,2021-12-11
966200,1186865,6700,0.203,178.63,E,E5,Fully Paid,Debt consolidation,0.0384,8646,2021-09-11
667870,853808,12000,0.164,294.38,E,E1,Fully Paid,Debt consolidation,0.0522,16496,2021-02-11
558723,719206,20000,0.1645,491.16,E,E1,Fully Paid,Debt consolidation,0.0994,24869,2021-08-10
520631,673134,14600,0.1682,228.38,E,E2,Fully Paid,Debt consolidation,0.0174,13702,2021-06-10
689961,880289,18000,0.1677,445.13,E,E2,Fully Paid,Debt consolidation,0.1424,25525,2021-03-11
568623,731500,20000,0.1682,495.12,E,E2,Fully Paid,Debt consolidation,0.1697,29707,2021-08-10
655752,838700,25000,0.1714,623.2,E,E3,Fully Paid,Debt consolidation,0.1357,37392,2021-01-11
578342,743601,24250,0.1756,469.77,E,E4,Fully Paid,Debt consolidation,0.1641,22900,2021-09-10
687492,877511,29700,0.1788,752.25,E,E5,Fully Paid,Debt consolidation,0.2005,35449,2021-03-11
876274,1090918,24000,0.1799,609.32,E,E1,Fully Paid,Debt consolidation,0.1532,34445,2021-09-11
520136,672383,25000,0.1719,403.03,E,E3,Fully Paid,Debt consolidation,0.2489,24137,2021-06-10
537783,694645,15000,0.1756,377.33,E,E4,Fully Paid,Debt consolidation,0.1304,22639,2021-07-10
967431,1188555,35000,0.1864,901.01,E,E1,Fully Paid,Debt consolidation,0.1382,47454,2021-10-11
711130,903996,21250,0.164,521.29,E,E1,Fully Paid,Debt consolidation,0.2235,29371,2021-03-11
712709,905850,9600,0.164,235.5,E,E1,Fully Paid,Debt consolidation,0.2297,14130,2021-04-11
518560,670301,20000,0.1682,345.35,E,E2,Fully Paid,Debt consolidation,0.0505,20183,2021-05-10
852054,1064067,8500,0.1879,219.52,E,E3,Fully Paid,Debt consolidation,0.2364,12464,2021-08-11
1051513,1283201,18975,0.1991,501.78,E,E4,Fully Paid,Debt consolidation,0.2453,24620,2021-12-11
691395,881969,24000,0.1751,603.07,E,E4,Fully Paid,Debt consolidation,0.1961,33847,2021-03-11
646160,826735,18000,0.1788,455.91,E,E5,Fully Paid,Debt consolidation,0.1394,20565,2021-01-11
1039392,1269322,23000,0.1864,592.09,E,E1,Fully Paid,Debt consolidation,0.2117,31420,2021-12-11
1022768,1251576,26375,0.1942,690.3,E,E3,Fully Paid,Debt consolidation,0.1817,39824,2021-11-11
627594,804234,24000,0.1706,597.24,E,E4,Fully Paid,Debt consolidation,0.1683,28426,2021-12-10
1034262,1263856,8500,0.203,226.62,E,E5,Fully Paid,Debt consolidation,0.106,13327,2021-11-11
594908,763856,16750,0.1793,424.71,E,E5,Fully Paid,Debt consolidation,0.2164,20622,2021-10-10
1054018,1285626,24000,0.203,639.87,E,E5,Fully Paid,Debt consolidation,0.1328,32209,2021-12-11
584161,750618,8500,0.1719,212.12,E,E3,Fully Paid,Debt consolidation,0.2263,10785,2021-09-10
714553,907984,16000,0.1714,398.85,E,E3,Fully Paid,Debt consolidation,0.0923,21781,2021-04-11
1015940,1243635,35000,0.1991,925.54,E,E4,Fully Paid,Debt consolidation,0.2045,38397,2021-11-11
760714,961024,2600,0.1929,67.87,E,E4,Fully Paid,Debt consolidation,0.2335,3942,2021-05-11
823175,1031720,35000,0.1969,921.26,E,E5,Fully Paid,Debt consolidation,0.1962,51012,2021-07-11
712630,905762,18400,0.164,451.38,E,E1,Fully Paid,Debt consolidation,0.1959,26014,2021-03-11
799345,1004522,35000,0.1799,888.58,E,E1,Fully Paid,Debt consolidation,0.1311,38139,2021-07-11
970684,1192366,35000,0.1991,925.54,E,E4,Fully Paid,Debt consolidation,0.2264,54005,2021-10-11
815531,1023200,25000,0.1969,501.43,E,E5,Fully Paid,Debt consolidation,0.1456,29162,2021-07-11
578320,743577,4800,0.1645,117.88,E,E1,Fully Paid,Debt consolidation,0.1451,6067,2021-09-10
731717,927813,22475,0.164,551.34,E,E1,Fully Paid,Debt consolidation,0.2305,33070,2021-04-11
625718,801863,16000,0.1595,388.67,E,E1,Fully Paid,Debt consolidation,0.097,22893,2021-12-10
670853,857663,25375,0.164,622.48,E,E1,Fully Paid,Debt consolidation,0.2325,35413,2021-02-11
613607,786700,15000,0.1632,341.01,E,E2,Fully Paid,Debt consolidation,0.0931,17706,2021-11-10
684976,874503,10000,0.1714,249.28,E,E3,Fully Paid,Debt consolidation,0.1604,12090,2021-03-11
741872,939881,24000,0.1929,626.41,E,E4,Fully Paid,Debt consolidation,0.1611,30907,2021-05-11
737497,934685,20000,0.1751,502.56,E,E4,Fully Paid,Debt consolidation,0.0875,28053,2021-04-11
805504,1011542,24000,0.1969,601.46,E,E5,Fully Paid,Debt consolidation,0.1901,32436,2021-07-11
841129,1051653,20000,0.1879,516.51,E,E3,Fully Paid,Debt consolidation,0.1258,30444,2021-08-11
558785,719281,12000,0.1793,304.27,E,E5,Fully Paid,Debt consolidation,0.1335,16098,2021-08-10
550330,709385,14500,0.1793,367.66,E,E5,Fully Paid,Debt consolidation,0.194,20607,2021-07-10
817315,1025121,13000,0.1929,339.31,E,E4,Fully Paid,Debt consolidation,0.1238,20272,2021-08-11
1020226,1248993,14600,0.1991,386.08,E,E4,Fully Paid,Debt consolidation,0.0398,19037,2021-11-11
521669,674606,24250,0.1719,406.15,E,E3,Fully Paid,Debt consolidation,0.0778,24368,2021-06-10
817202,1025000,17000,0.1839,292.55,E,E2,Fully Paid,Debt consolidation,0.1716,17325,2021-07-11
970232,1191477,14000,0.1864,360.41,E,E1,Fully Paid,Debt consolidation,0.2364,21158,2021-10-11
751893,951411,20000,0.1839,512.13,E,E2,Fully Paid,Debt consolidation,0.2008,29793,2021-05-11
652611,834632,25000,0.1714,623.2,E,E3,Fully Paid,Debt consolidation,0.0961,36542,2021-01-11
994691,1219340,35000,0.1942,916.03,E,E3,Fully Paid,Debt consolidation,0.0878,37775,2021-10-11
593978,762760,15000,0.1756,321.98,E,E4,Fully Paid,Debt consolidation,0.1813,15840,2021-10-10
689627,879939,21000,0.1788,531.9,E,E5,Fully Paid,Debt consolidation,0.225,27725,2021-03-11
801400,1006971,22750,0.1799,577.58,E,E1,Fully Paid,Debt consolidation,0.2046,25687,2021-07-11
708046,900478,30000,0.164,735.94,E,E1,Fully Paid,Debt consolidation,0.218,42415,2021-04-11
890947,1107715,23000,0.1864,592.09,E,E1,Fully Paid,Debt consolidation,0.2051,26094,2021-09-11
688360,878491,30000,0.164,512.09,E,E1,Fully Paid,Debt consolidation,0.1805,30640,2021-03-11
707142,899458,30000,0.164,735.94,E,E1,Fully Paid,Debt consolidation,0.2676,43915,2021-03-11
568400,731220,21000,0.1682,519.88,E,E2,Fully Paid,Debt consolidation,0.081,30481,2021-08-10
650945,832691,22750,0.1714,567.12,E,E3,Fully Paid,Debt consolidation,0.1925,31347,2021-01-11
712235,905296,16000,0.1751,402.05,E,E4,Fully Paid,Debt consolidation,0.1863,16693,2021-04-11
784157,987339,24000,0.1969,523.81,E,E5,Fully Paid,Debt consolidation,0.2172,26490,2021-06-11
654672,837223,8000,0.164,196.25,E,E1,Fully Paid,Debt consolidation,0.1541,11775,2021-01-11
973809,1195825,35000,0.1942,916.03,E,E3,Fully Paid,Debt consolidation,0.1129,52203,2021-10-11
924870,1145621,14000,0.1942,366.42,E,E3,Fully Paid,Debt consolidation,0.2045,21123,2021-10-11
821396,1029744,28000,0.1799,710.87,E,E1,Fully Paid,Debt consolidation,0.1934,37869,2021-09-11
853709,1065892,16000,0.1839,409.7,E,E2,Fully Paid,Debt consolidation,0.1379,21279,2021-08-11
616086,789966,11400,0.1632,279.17,E,E2,Fully Paid,Debt consolidation,0.1693,16750,2021-11-10
865203,1078453,30000,0.203,799.84,E,E5,Fully Paid,Debt consolidation,0.2167,41840,2021-10-11
772054,973898,11000,0.1799,279.27,E,E1,Fully Paid,Debt consolidation,0.0804,13552,2021-06-11
732147,928311,30000,0.1677,741.88,E,E2,Fully Paid,Debt consolidation,0.1927,43153,2021-04-11
524970,679268,25000,0.1756,482.97,E,E4,Fully Paid,Debt consolidation,0.0987,20720,2021-06-10
1035386,1265006,29100,0.1864,749.12,E,E1,Fully Paid,Debt consolidation,0.2218,42627,2021-12-11
512720,662476,10200,0.1719,254.54,E,E3,Fully Paid,Debt consolidation,0.0323,14067,2021-05-10
559273,719956,25000,0.1756,628.87,E,E4,Fully Paid,Debt consolidation,0.132,35290,2021-08-10
766131,967108,14900,0.1969,392.2,E,E5,Fully Paid,Debt consolidation,0.1812,23361,2021-05-11
891228,1107957,15000,0.203,399.92,E,E5,Fully Paid,Debt consolidation,0.0862,21658,2021-10-11
698313,889744,25000,0.164,613.28,E,E1,Fully Paid,Debt consolidation,0.077,36417,2021-03-11
1042980,1273069,18000,0.1864,463.38,E,E1,Fully Paid,Debt consolidation,0.1176,23624,2021-12-11
792270,996679,35000,0.1799,888.58,E,E1,Fully Paid,Debt consolidation,0.0155,40452,2021-06-11
629085,806023,24250,0.1669,598.65,E,E3,Fully Paid,Debt consolidation,0.1147,26218,2021-12-10
729738,925552,30000,0.164,735.94,E,E1,Fully Paid,Debt consolidation,0.1387,37591,2021-04-11
847383,1058862,20375,0.1839,521.73,E,E2,Fully Paid,Debt consolidation,0.1616,20689,2021-08-11
990374,1214349,32000,0.1991,846.21,E,E4,Fully Paid,Debt consolidation,0.1325,50192,2021-10-11
944592,1165343,15200,0.1991,336.39,E,E4,Fully Paid,Debt consolidation,0.2344,19765,2021-11-11
590590,758608,25000,0.1756,628.87,E,E4,Fully Paid,Debt consolidation,0.182,37732,2021-10-10
789771,993733,35000,0.1799,888.58,E,E1,Fully Paid,Debt consolidation,0.0256,43120,2021-06-11
836450,1046493,4000,0.1799,101.56,E,E1,Fully Paid,Debt consolidation,0.2408,6028,2021-08-11
880210,1095232,13500,0.1864,347.53,E,E1,Fully Paid,Debt consolidation,0.1085,16228,2021-09-11
747080,945921,10000,0.1839,256.07,E,E2,Fully Paid,Debt consolidation,0.0198,14692,2021-05-11
641009,820558,9400,0.1632,230.2,E,E2,Fully Paid,Debt consolidation,0.0887,10885,2021-12-10
863743,1076890,20000,0.1942,523.45,E,E3,Fully Paid,Debt consolidation,0.1979,27436,2021-10-11
696537,887712,18000,0.1751,452.3,E,E4,Fully Paid,Debt consolidation,0.2316,26002,2021-03-11
887185,1103320,18000,0.1903,467.23,E,E2,Fully Paid,Debt consolidation,0.1245,26529,2021-09-11
1036511,1266387,15000,0.1991,396.66,E,E4,Fully Paid,Debt consolidation,0.1793,23148,2021-12-11
627937,804659,10000,0.1632,244.89,E,E2,Fully Paid,Debt consolidation,0.1154,14693,2021-12-10
829875,1039004,13475,0.1929,351.71,E,E4,Fully Paid,Debt consolidation,0.1572,15519,2021-07-11
988592,1212470,18225,0.1991,481.94,E,E4,Fully Paid,Debt consolidation,0.1538,25583,2021-11-11
891289,1108092,16000,0.1864,411.89,E,E1,Fully Paid,Debt consolidation,0.2031,24315,2021-09-11
762019,962513,33950,0.1879,533.29,E,E3,Fully Paid,Debt consolidation,0.1873,26678,2021-06-11
681814,870894,29100,0.1788,737.06,E,E5,Fully Paid,Debt consolidation,0.2211,43996,2021-03-11
555763,715716,10000,0.1682,247.56,E,E2,Fully Paid,Debt consolidation,0.1254,14559,2021-08-10
937124,1157875,12000,0.1903,311.49,E,E2,Fully Paid,Debt consolidation,0.2445,17574,2021-10-11
602432,772974,20000,0.1706,373.9,E,E4,Fully Paid,Debt consolidation,0.1856,21517,2021-11-10
723608,918617,17500,0.164,372.49,E,E1,Fully Paid,Debt consolidation,0.1415,24698,2021-04-11
890689,1107442,16000,0.1903,415.32,E,E2,Fully Paid,Debt consolidation,0.1699,22153,2021-09-11
998983,1224363,17500,0.1903,454.25,E,E2,Fully Paid,Debt consolidation,0.1159,25936,2021-11-11
761524,961991,23000,0.1839,588.94,E,E2,Fully Paid,Debt consolidation,0.1466,29845,2021-06-11
733063,929338,25000,0.1714,623.2,E,E3,Fully Paid,Debt consolidation,0.1723,25358,2021-04-11
808541,1015277,16425,0.1929,428.7,E,E4,Fully Paid,Debt consolidation,0.2422,22355,2021-08-11
577358,742451,7200,0.1645,176.82,E,E1,Fully Paid,Debt consolidation,0.1419,10148,2021-09-10
659790,843856,16750,0.164,410.9,E,E1,Fully Paid,Debt consolidation,0.2253,18086,2021-01-11
648213,813161,20000,0.1669,493.73,E,E3,Fully Paid,Debt consolidation,0.1472,27930,2021-01-11
803509,1009278,9800,0.1799,248.81,E,E1,Fully Paid,Debt consolidation,0.1042,13529,2021-07-11
1027969,1257344,25000,0.1903,648.93,E,E2,Fully Paid,Debt consolidation,0.11,36020,2021-11-11
751142,950561,21000,0.1879,362.85,E,E3,Fully Paid,Debt consolidation,0.0944,20113,2021-06-11
581234,747111,13000,0.1682,321.83,E,E2,Fully Paid,Debt consolidation,0.2209,19171,2021-09-10
784746,987992,7125,0.1839,182.45,E,E2,Fully Paid,Debt consolidation,0.2141,10397,2021-06-11
707628,900001,9000,0.1677,222.57,E,E2,Fully Paid,Debt consolidation,0.171,13202,2021-04-11
611966,784709,19000,0.1669,469.04,E,E3,Fully Paid,Debt consolidation,0.1384,22863,2021-11-10
642933,822857,19000,0.1706,472.82,E,E4,Fully Paid,Debt consolidation,0.203,28368,2021-01-11
758033,958147,35000,0.2025,793.67,F,F1,Fully Paid,Debt consolidation,0.089,46895,2021-05-11
800824,1006353,16400,0.2062,440.18,F,F2,Fully Paid,Debt consolidation,0.1777,25688,2021-07-11
592060,760426,25000,0.183,638.93,F,F1,Fully Paid,Debt consolidation,0.1942,38334,2021-10-10
857826,1070331,28000,0.2025,745.73,F,F1,Fully Paid,Debt consolidation,0.1577,40250,2021-08-11
1050062,1281302,25000,0.2128,680.28,F,F2,Fully Paid,Debt consolidation,0.1911,27175,2021-12-11
670409,857058,35000,0.1899,907.73,F,F3,Fully Paid,Debt consolidation,0.1227,49122,2021-02-11
1008491,1235201,15000,0.2128,408.17,F,F2,Fully Paid,Debt consolidation,0.0753,23090,2021-11-11
792665,997100,20500,0.2099,554.48,F,F3,Fully Paid,Debt consolidation,0.1524,21914,2021-06-11
977986,1200798,15000,0.2089,404.88,F,F1,Fully Paid,Debt consolidation,0.1119,22869,2021-10-11
705211,897272,20000,0.1825,510.6,F,F1,Fully Paid,Debt consolidation,0.1896,28027,2021-03-11
708487,900984,8000,0.1899,207.49,F,F3,Fully Paid,Debt consolidation,0.1038,8740,2021-03-11
723341,918268,20000,0.1899,518.71,F,F3,Fully Paid,Debt consolidation,0.0963,28456,2021-04-11
685715,875401,35000,0.1974,922.23,F,F5,Fully Paid,Debt consolidation,0.2032,53127,2021-03-11
785690,989028,7800,0.2025,207.74,F,F1,Fully Paid,Debt consolidation,0.231,9862,2021-06-11
632042,809681,24250,0.1854,622.94,F,F3,Fully Paid,Debt consolidation,0.1471,37327,2021-12-10
645021,825372,20000,0.1929,522.01,F,F5,Fully Paid,Debt consolidation,0.1239,31336,2021-01-11
752952,952578,12000,0.2062,322.09,F,F2,Fully Paid,Debt consolidation,0.1506,15040,2021-05-11
754947,954710,25000,0.2062,671.01,F,F2,Fully Paid,Debt consolidation,0.135,39552,2021-05-11
811633,1018691,25000,0.2174,686.79,F,F5,Fully Paid,Debt consolidation,0.1277,26786,2021-07-11
649578,830999,10000,0.1862,257.32,F,F2,Fully Paid,Debt consolidation,0.0863,15439,2021-01-11
675733,863563,15000,0.1825,382.95,F,F1,Fully Paid,Debt consolidation,0.1365,22975,2021-02-11
558437,718875,17500,0.1867,450.79,F,F2,Fully Paid,Debt consolidation,0.2031,27047,2021-08-10
525157,679491,19000,0.1904,493.29,F,F3,Fully Paid,Debt consolidation,0.1805,28263,2021-06-10
668452,854670,25000,0.1862,643.3,F,F2,Fully Paid,Debt consolidation,0.1648,37909,2021-02-11
740919,938706,17500,0.2099,473.34,F,F3,Fully Paid,Debt consolidation,0.1795,24146,2021-05-11
999393,1224745,23400,0.2167,641.9,F,F3,Fully Paid,Debt consolidation,0.1065,30703,2021-11-11
567149,729597,5000,0.1941,130.84,F,F4,Fully Paid,Debt consolidation,0.0507,6912,2021-08-10
675537,863347,25000,0.1862,643.3,F,F2,Fully Paid,Debt consolidation,0.1477,33081,2021-02-11
619927,794554,14400,0.1817,367,F,F2,Fully Paid,Debt consolidation,0.1808,21407,2021-11-10
1035363,1264981,20000,0.2128,544.23,F,F2,Fully Paid,Debt consolidation,0.0496,30930,2021-12-11
862154,1075130,32000,0.2099,540.28,F,F3,Fully Paid,Debt consolidation,0.1085,31182,2021-09-11
1050256,1281481,14650,0.2235,407.54,F,F5,Fully Paid,Debt consolidation,0.2258,24244,2021-12-11
653295,835475,24250,0.1862,624,F,F2,Fully Paid,Debt consolidation,0.2274,27493,2021-01-11
516613,667689,25000,0.183,410.19,F,F1,Fully Paid,Debt consolidation,0.1094,20788,2021-05-10
675534,863343,10000,0.1899,259.36,F,F3,Fully Paid,Debt consolidation,0.1293,15561,2021-02-11
806884,1013283,20700,0.2099,559.89,F,F3,Fully Paid,Debt consolidation,0.1804,28562,2021-07-11
786784,990256,32000,0.2025,538,F,F1,Fully Paid,Debt consolidation,0.0432,30091,2021-06-11
653426,835621,16750,0.1974,441.36,F,F5,Fully Paid,Debt consolidation,0.1965,26473,2021-01-11
